date,market_kospi_ma5_ratio,market_kospi_ma20_ratio,market_kospi_ma60_ratio,market_kospi_ma120_ratio,bond_k3y_ma5_ratio,bond_k3y_ma20_ratio,bond_k3y_ma60_ratio,bond_k3y_ma120_ratio
20211024,-0.002093983,-0.00368744,-0.038801834,-0.05386575,-5.49E-05,-0.003413063,-0.009503913,-0.011518182
20211025,0.001757754,0.002857323,-0.032998662,-0.048938441,-0.00039369,-0.003204572,-0.009516552,-0.011606174
20211026,0.009880633,0.01361449,-0.022944944,-0.039637231,-0.001648654,-0.0043639,-0.010896024,-0.013084924
20211027,0.001247624,0.007583631,-0.029431014,-0.046761185,-0.003410279,-0.006402493,-0.013231347,-0.01554539
20211028,-0.004173819,0.003752147,-0.033369719,-0.051490376,-0.001128513,-0.004469235,-0.011530779,-0.013943174
20211029,-0.014722084,-0.007729439,-0.044463164,-0.063306259,-0.002792475,-0.006695382,-0.014046985,-0.016574248
20211030,-0.014722084,-0.007729439,-0.044463164,-0.063306259,-0.002792475,-0.006695382,-0.014046985,-0.016574248
20211031,-0.014722084,-0.007729439,-0.044463164,-0.063306259,-0.002792475,-0.006695382,-0.014046985,-0.016574248
20211101,-0.009248549,-0.00347454,-0.040657445,-0.060208384,-0.001213771,-0.005534473,-0.013208548,-0.015857244
20211102,0.004620573,0.008179213,-0.028438147,-0.048849207,0.001361207,-0.002768434,-0.010632014,-0.01339003
20211103,-0.004670748,-0.004685732,-0.039268983,-0.060097389,0.00035865,-0.003191199,-0.011221997,-0.014083762
20211104,-0.000398065,-0.003422291,-0.03530176,-0.057163908,0.001186305,-0.002069283,-0.010136996,-0.013106681
20211105,-0.004978328,-0.008244934,-0.038222191,-0.061096997,0.002820058,0.000873254,-0.007188193,-0.010247778
20211106,-0.004978328,-0.008244934,-0.038222191,-0.061096997,0.002820058,0.000873254,-0.007188193,-0.010247778
20211107,-0.004978328,-0.008244934,-0.038222191,-0.061096997,0.002820058,0.000873254,-0.007188193,-0.010247778
20211108,-0.006770291,-0.011338786,-0.039551905,-0.063565491,0.002358058,0.001714684,-0.006302046,-0.009436475
20211109,-0.002596487,-0.011344749,-0.037267445,-0.062378799,0.003217114,0.003520643,-0.00422884,-0.007416828
20211110,-0.010433426,-0.02188842,-0.046143804,-0.072098509,0.001355038,0.00273214,-0.004818038,-0.008059085
20211111,-0.00830135,-0.022601435,-0.046322831,-0.073154138,-0.000109783,0.002067489,-0.005290042,-0.008602932
20211112,0.006608355,-0.007170966,-0.030753723,-0.058768556,-0.001875743,0.000256746,-0.006963289,-0.010354453
20211113,0.006608355,-0.007170966,-0.030753723,-0.058768556,-0.001875743,0.000256746,-0.006963289,-0.010354453
20211114,0.006608355,-0.007170966,-0.030753723,-0.058768556,-0.001875743,0.000256746,-0.006963289,-0.010354453
20211115,0.014319768,0.003222543,-0.019808208,-0.048634695,-4.57E-05,0.002101943,-0.004851533,-0.008312455
20211116,0.011162147,0.002983803,-0.019784296,-0.048997656,-0.000558373,0.001107146,-0.005622224,-0.009165945
20211117,-0.002744942,-0.007816461,-0.030123271,-0.059516907,-0.000439548,0.000852726,-0.005649426,-0.00929659
20211118,-0.00930604,-0.011861694,-0.034254462,-0.063744156,0.000256441,0.001448784,-0.004852047,-0.008617429
20211119,-0.001508965,-0.003349026,-0.026032492,-0.055748561,-0.000128195,0.001269984,-0.004789442,-0.008652371
20211120,-0.001508965,-0.003349026,-0.026032492,-0.055748561,-0.000128195,0.001269984,-0.004789442,-0.008652371
20211121,-0.001508965,-0.003349026,-0.026032492,-0.055748561,-0.000128195,0.001269984,-0.004789442,-0.008652371
20211122,0.011749844,0.01094095,-0.011773013,-0.041881707,-0.001117656,-0.000130675,-0.005981946,-0.009957029
20211123,0.006396342,0.006473562,-0.016236087,-0.046421742,-0.001173042,-0.00053875,-0.006144536,-0.010226329
20211124,0.003228527,0.005979711,-0.016413243,-0.046813796,-0.000760854,-0.000536385,-0.005750119,-0.009954871
20211125,-0.003664715,0.001762183,-0.020223367,-0.050662467,0.001787269,0.00197094,-0.002838823,-0.007157158
20211126,-0.016042562,-0.012402161,-0.033587103,-0.06385132,0.003352447,0.003720197,-0.000469167,-0.004878027
20211127,-0.016042562,-0.012402161,-0.033587103,-0.06385132,0.003352447,0.003720197,-0.000469167,-0.004878027
20211128,-0.016042562,-0.012402161,-0.033587103,-0.06385132,0.003352447,0.003720197,-0.000469167,-0.004878027
20211129,-0.018292361,-0.02037636,-0.041277411,-0.071681502,0.002754292,0.003688786,0.000115601,-0.004376136
20211130,-0.031671299,-0.041234691,-0.062592241,-0.093120156,0.002759679,0.004666961,0.001649106,-0.002928022
20211201,-0.004542482,-0.019474115,-0.040924618,-0.072868124,0.00146012,0.004271402,0.00184792,-0.002810483
20211202,0.013530168,-0.003432166,-0.024619279,-0.057624111,0.000620059,0.003828333,0.001944815,-0.002779649
20211203,0.019228607,0.004386456,-0.015718157,-0.04959624,-0.001194536,0.001831531,0.000290707,-0.004513852
20211204,0.019228607,0.004386456,-0.015718157,-0.04959624,-0.001194536,0.001831531,0.000290707,-0.004513852
20211205,0.019228607,0.004386456,-0.015718157,-0.04959624,-0.001194536,0.001831531,0.000290707,-0.004513852
20211206,0.01645541,0.005829126,-0.012831499,-0.047319224,-0.000483255,0.00243705,0.001214756,-0.003669285
20211207,0.012200993,0.011576732,-0.005622323,-0.040734118,-0.000273598,0.002361429,0.001372525,-0.003584759
20211208,0.008644283,0.013757404,-0.001380244,-0.036841071,-0.001770412,0.000205738,-0.000631163,-0.005631588
20211209,0.012240843,0.021331,0.008334051,-0.027282863,-0.00040172,0.001033171,0.000404328,-0.00464223
20211210,0.002970688,0.014102861,0.002539569,-0.032833286,-0.000858416,0.000198833,-0.000146218,-0.005246828
20211211,0.002970688,0.014102861,0.002539569,-0.032833286,-0.000858416,0.000198833,-0.000146218,-0.005246828
20211212,0.002970688,0.014102861,0.002539569,-0.032833286,-0.000858416,0.000198833,-0.000146218,-0.005246828
20211213,-0.001774556,0.011179282,0.000386132,-0.034898749,-0.000109617,0.000580457,0.000431089,-0.004719083
20211214,-0.006084687,0.006717781,-0.003292404,-0.038655549,0.000621277,0.000975659,0.001079353,-0.004101836
20211215,-0.004784027,0.006745526,-0.00190198,-0.037483893,0.000191826,0.000591701,0.000963681,-0.004247676
20211216,0.002428033,0.011472019,0.004471984,-0.031302631,0.00123282,0.001722224,0.002383907,-0.002858763
20211217,0.005699491,0.014483394,0.00894395,-0.026954009,0.000739395,0.001431857,0.00238107,-0.002891143
20211218,0.005699491,0.014483394,0.00894395,-0.026954009,0.000739395,0.001431857,0.00238107,-0.002891143
20211219,0.005699491,0.014483394,0.00894395,-0.026954009,0.000739395,0.001431857,0.00238107,-0.002891143
20211220,-0.00998897,-0.003073379,-0.008445055,-0.043728082,0.001012783,0.001853763,0.00317827,-0.002122305
20211221,-0.005110481,0.001349885,-0.003584476,-0.039000739,0.001832788,0.002911886,0.004671152,-0.000645422
20211222,-0.001622437,0.004696466,0.00041353,-0.035163328,-5.47E-05,0.001085905,0.003215875,-0.002106517
20211223,0.003510394,0.00900105,0.00556285,-0.029957473,-0.001960337,-0.001222695,0.001043325,-0.004274693
20211224,0.008641187,0.012505429,0.010615805,-0.02463465,-0.000300881,0.00041743,0.002774179,-0.002544923
20211225,0.008641187,0.012505429,0.010615805,-0.02463465,-0.000300881,0.00041743,0.002774179,-0.002544923
20211226,0.008641187,0.012505429,0.010615805,-0.02463465,-0.000300881,0.00041743,0.002774179,-0.002544923
20211227,0.001876484,0.006649942,0.00668474,-0.02806477,0.000182357,0.000823413,0.003272751,-0.002051483
20211228,0.005749639,0.010520457,0.013622521,-0.020638802,-0.000118588,0.000104928,0.002527431,-0.002770335
20211229,-0.003809302,-6.18E-05,0.004403013,-0.028558952,0.000565601,0.000771017,0.003179907,-0.002087703
20211230,-0.00765908,-0.005824218,-0.001232365,-0.032829967,-0.000273598,0.000276029,0.002615838,-0.002569326
20211231,-0.00765908,-0.005824218,-0.001232365,-0.032829967,-0.000273598,0.000276029,0.002615838,-0.002569326
20220101,-0.00765908,-0.005824218,-0.001232365,-0.032829967,-0.000273598,0.000276029,0.002615838,-0.002569326
20220102,-0.00765908,-0.005824218,-0.001232365,-0.032829967,-0.000273598,0.000276029,0.002615838,-0.002569326
20220103,-0.002379913,-0.002451827,0.002333324,-0.028524081,-0.001943466,-0.001800018,0.000497726,-0.004613243
20220104,-0.001535821,-0.002561129,0.002306396,-0.027769021,-0.001561202,-0.001909751,0.000302609,-0.004746022
20220105,-0.008929127,-0.013708723,-0.009727835,-0.038478091,-0.002019076,-0.002875399,-0.000846843,-0.005778804
20220106,-0.015341019,-0.023549075,-0.020807405,-0.048457276,-0.003842811,-0.00593018,-0.004067582,-0.008933631
20220107,-0.002225268,-0.010826274,-0.009100383,-0.036451641,-0.002996371,-0.006260817,-0.004625959,-0.009437076
20220108,-0.002225268,-0.010826274,-0.009100383,-0.036451641,-0.002996371,-0.006260817,-0.004625959,-0.009437076
20220109,-0.002225268,-0.010826274,-0.009100383,-0.036451641,-0.002996371,-0.006260817,-0.004625959,-0.009437076
20220110,-0.00757866,-0.018885002,-0.018062132,-0.044704232,-0.001091353,-0.00498785,-0.003510859,-0.008297948
20220111,-0.003172974,-0.017440462,-0.017405014,-0.04357953,-0.000431402,-0.004916026,-0.003660412,-0.008371325
20220112,0.01091009,-0.002043764,-0.001951064,-0.028126065,0.001248749,-0.003374789,-0.002307926,-0.006949622
20220113,0.004536939,-0.005076037,-0.005155457,-0.030808516,0.001340015,-0.002692091,-0.00178949,-0.006337897
20220114,-0.006865138,-0.017174045,-0.018177562,-0.043185144,-0.000229389,-0.0036622,-0.003016449,-0.00749284
20220115,-0.006865138,-0.017174045,-0.018177562,-0.043185144,-0.000229389,-0.0036622,-0.003016449,-0.00749284
20220116,-0.006865138,-0.017174045,-0.018177562,-0.043185144,-0.000229389,-0.0036622,-0.003016449,-0.00749284
20220117,-0.015228972,-0.025785909,-0.028238029,-0.052673974,-0.002579615,-0.006051513,-0.005768798,-0.010172719
20220118,-0.019822976,-0.032893223,-0.036088894,-0.0601488,-0.002231856,-0.005699824,-0.005823424,-0.010160956
20220119,-0.018592422,-0.038152336,-0.042368371,-0.066377653,0.000137817,-0.003223237,-0.003788055,-0.008017813
20220120,-0.004715894,-0.029248243,-0.03461256,-0.058723823,-0.000478108,-0.0040973,-0.005115056,-0.009189823
20220121,-0.008545082,-0.036197371,-0.043244085,-0.067029552,0.000128776,-0.003580895,-0.004910773,-0.008872037
20220122,-0.008545082,-0.036197371,-0.043244085,-0.067029552,0.000128776,-0.003580895,-0.004910773,-0.008872037
20220123,-0.008545082,-0.036197371,-0.043244085,-0.067029552,0.000128776,-0.003580895,-0.004910773,-0.008872037
20220124,-0.016589071,-0.047006438,-0.056571307,-0.079812755,0.000533348,-0.002509655,-0.004261589,-0.008056135
20220125,-0.032002701,-0.06700406,-0.079428235,-0.102225698,-0.000809173,-0.003322564,-0.005549637,-0.009187947
20220126,-0.026755558,-0.065846149,-0.08162544,-0.10464019,-0.000312733,-0.00271607,-0.005337781,-0.008860614
20220127,-0.043741187,-0.092590324,-0.111931329,-0.134469316,-0.002291573,-0.00465949,-0.007798527,-0.011203502
20220128,-0.013538284,-0.070566475,-0.093697099,-0.116793969,0.000248509,-0.001793419,-0.00534358,-0.008637646
20220129,-0.013538284,-0.070566475,-0.093697099,-0.116793969,0.000248509,-0.001793419,-0.00534358,-0.008637646
20220130,-0.013538284,-0.070566475,-0.093697099,-0.116793969,0.000248509,-0.001793419,-0.00534358,-0.008637646
20220131,-0.013538284,-0.070566475,-0.093697099,-0.116793969,0.000248509,-0.001793419,-0.00534358,-0.008637646
20220201,-0.013538284,-0.070566475,-0.093697099,-0.116793969,0.000248509,-0.001793419,-0.00534358,-0.008637646
20220202,-0.013538284,-0.070566475,-0.093697099,-0.116793969,0.000248509,-0.001793419,-0.00534358,-0.008637646
20220203,0.009229797,-0.050388987,-0.077192748,-0.100631236,0.001261011,-0.000551268,-0.004323325,-0.007539479
20220204,0.022770285,-0.031446994,-0.061610527,-0.085218472,9.20E-05,-0.001419978,-0.005422955,-0.008578556
20220205,0.022770285,-0.031446994,-0.061610527,-0.085218472,9.20E-05,-0.001419978,-0.005422955,-0.008578556
20220206,0.022770285,-0.031446994,-0.061610527,-0.085218472,9.20E-05,-0.001419978,-0.005422955,-0.008578556
20220207,0.018124072,-0.029708968,-0.062225398,-0.085641923,-0.00072738,-0.002199611,-0.006381206,-0.009522535
20220208,0.008771035,-0.026215019,-0.060761358,-0.083909205,-0.003011688,-0.004487852,-0.008775277,-0.011902054
20220209,0.009169417,-0.015031423,-0.05226474,-0.075283062,-0.001271678,-0.003097499,-0.00744629,-0.010541564
20220210,0.005592541,-0.011213511,-0.050143782,-0.073128632,5.53E-05,-0.002150538,-0.006618877,-0.009645064
20220211,-0.003009445,-0.016702099,-0.057087202,-0.080141542,-0.001624201,-0.004353108,-0.008969671,-0.01197304
20220212,-0.003009445,-0.016702099,-0.057087202,-0.080141542,-0.001624201,-0.004353108,-0.008969671,-0.01197304
20220213,-0.003009445,-0.016702099,-0.057087202,-0.080141542,-0.001624201,-0.004353108,-0.008969671,-0.01197304
20220214,-0.015796862,-0.027508997,-0.070365711,-0.093504553,-0.000212348,-0.003040409,-0.007872248,-0.010831542
20220215,-0.020981719,-0.03258912,-0.078460452,-0.101659113,-0.000138472,-0.002493536,-0.00756096,-0.010462427
20220216,0.001324972,-0.009942566,-0.058988699,-0.082879138,0.000950737,-0.00105707,-0.006252162,-0.009091023
20220217,0.008671232,-0.002073581,-0.052786026,-0.077220083,0.00154133,-0.000304013,-0.005461568,-0.008231984
20220218,0.009065904,0.000260227,-0.051170713,-0.076180569,0.000378232,-0.000905211,-0.006058606,-0.008739649
20220219,0.009065904,0.000260227,-0.051170713,-0.076180569,0.000378232,-0.000905211,-0.006058606,-0.008739649
20220220,0.009065904,0.000260227,-0.051170713,-0.076180569,0.000378232,-0.000905211,-0.006058606,-0.008739649
20220221,0.005892829,0.001795639,-0.050031877,-0.075399762,-0.001374678,-0.002465267,-0.007778088,-0.010387699
20220222,-0.009871323,-0.008896629,-0.061288302,-0.086742862,0.000488831,-0.000191252,-0.005543349,-0.008070241
20220223,-0.004471871,-0.002135316,-0.055446578,-0.081388093,0.00068243,0.000232752,-0.005102392,-0.007580411
20220224,-0.023551543,-0.025527825,-0.078478286,-0.1040561,0.002203252,0.002163988,-0.003097125,-0.005553163
20220225,-0.00829007,-0.014450624,-0.067493518,-0.093404292,0.001695368,0.002140893,-0.002964556,-0.005400394
20220226,-0.00829007,-0.014450624,-0.067493518,-0.093404292,0.001695368,0.002140893,-0.002964556,-0.005400394
20220227,-0.00829007,-0.014450624,-0.067493518,-0.093404292,0.001695368,0.002140893,-0.002964556,-0.005400394
20220228,0.003333536,-0.006011805,-0.058919014,-0.084518684,0.00092977,0.002258377,-0.002673785,-0.005105017
20220301,0.003333536,-0.006011805,-0.058919014,-0.084518684,0.00092977,0.002258377,-0.002673785,-0.005105017
20220302,0.005191192,-0.006042927,-0.056329946,-0.081739878,0.002078658,0.00403642,-0.000535127,-0.002955519
20220303,0.019298979,0.008419733,-0.040018367,-0.065810808,9.19E-05,0.002508806,-0.001858689,-0.004276984
20220304,0.002007367,-0.004035378,-0.050367761,-0.075977191,-0.000376887,0.002110288,-0.002151018,-0.004543078
20220305,0.002007367,-0.004035378,-0.050367761,-0.075977191,-0.000376887,0.002110288,-0.002151018,-0.004543078
20220306,0.002007367,-0.004035378,-0.050367761,-0.075977191,-0.000376887,0.002110288,-0.002151018,-0.004543078
20220307,-0.019088338,-0.025066021,-0.070362436,-0.095714709,-0.003670518,-0.001785735,-0.005988574,-0.008398014
20220308,-0.024240719,-0.033517173,-0.078510481,-0.104136431,-0.002448656,-0.001156783,-0.005246936,-0.007675296
20220309,-0.024240719,-0.033517173,-0.078510481,-0.104136431,-0.002448656,-0.001156783,-0.005246936,-0.007675296
20220310,-0.000964602,-0.010965147,-0.056381212,-0.083089851,-0.000598885,-0.000290319,-0.004143663,-0.006573161
20220311,-0.001676066,-0.016038067,-0.061055312,-0.088424965,6.45E-05,-0.000244225,-0.003898673,-0.006344689
20220312,-0.001676066,-0.016038067,-0.061055312,-0.088424965,6.45E-05,-0.000244225,-0.003898673,-0.006344689
20220313,-0.001676066,-0.016038067,-0.061055312,-0.088424965,6.45E-05,-0.000244225,-0.003898673,-0.006344689
20220314,-0.002466673,-0.01952813,-0.064564468,-0.092535162,0.000184485,-0.000691212,-0.004208443,-0.006661269
20220315,-0.009336264,-0.026190036,-0.071011649,-0.099505082,2.77E-05,-0.000716473,-0.003961101,-0.006432367
20220316,0.002120883,-0.011354876,-0.055818866,-0.085273187,0.00062689,8.98E-05,-0.002892994,-0.005391966
20220317,0.014331218,0.001426968,-0.041620041,-0.071916683,0.001198101,0.000815319,-0.001888848,-0.004399789
20220318,0.015543299,0.006500191,-0.03545865,-0.066474187,0.00091214,0.00072543,-0.00173522,-0.004276215
20220319,0.015543299,0.006500191,-0.03545865,-0.066474187,0.00091214,0.00072543,-0.00173522,-0.004276215
20220320,0.015543299,0.006500191,-0.03545865,-0.066474187,0.00091214,0.00072543,-0.00173522,-0.004276215
20220321,0.004631103,-0.000217916,-0.041041636,-0.072494419,-0.000202659,-0.000204961,-0.002486852,-0.005065502
20220322,0.006925114,0.009345004,-0.031032466,-0.063098606,-0.003696329,-0.004187416,-0.006375341,-0.009035062
20220323,0.01053898,0.018840964,-0.020675233,-0.053374164,-0.003081494,-0.004378963,-0.006374815,-0.009157949
20220324,0.005934614,0.016400117,-0.021116661,-0.054137643,-0.002346117,-0.00458035,-0.006530537,-0.009415793
20220325,0.004352957,0.016321566,-0.0194301,-0.053020602,-0.00245132,-0.005840136,-0.007847791,-0.010818787
20220326,0.004352957,0.016321566,-0.0194301,-0.053020602,-0.00245132,-0.005840136,-0.007847791,-0.010818787
20220327,0.004352957,0.016321566,-0.0194301,-0.053020602,-0.00245132,-0.005840136,-0.007847791,-0.010818787
20220328,0.000993842,0.014639956,-0.017917891,-0.052260248,-0.007737339,-0.01319826,-0.015583941,-0.018715705
20220329,0.002929333,0.017702055,-0.012245631,-0.047360405,-0.003382145,-0.009719539,-0.01240782,-0.015713845
20220330,0.004144908,0.018907582,-0.008573927,-0.044636045,0.00017671,-0.006588717,-0.009515096,-0.012972292
20220331,0.00607439,0.021928637,-0.003223043,-0.040272464,0.000344481,-0.006775869,-0.010050444,-0.013669582
20220401,-0.001138883,0.01546843,-0.008236158,-0.046001126,-0.001827489,-0.009586807,-0.013255069,-0.017064376
20220402,-0.001138883,0.01546843,-0.008236158,-0.046001126,-0.001827489,-0.009586807,-0.013255069,-0.017064376
20220403,-0.001138883,0.01546843,-0.008236158,-0.046001126,-0.001827489,-0.009586807,-0.013255069,-0.017064376
20220404,0.003368176,0.021316554,-0.000310139,-0.039154345,-0.003805154,-0.010924142,-0.015078342,-0.019059682
20220405,0.002518644,0.019760806,0.001553021,-0.038151,-0.002753407,-0.009977136,-0.014420786,-0.018578756
20220406,-0.005416854,0.008728458,-0.005903622,-0.046074019,-0.004339531,-0.012673137,-0.017553034,-0.021910395
20220407,-0.015235388,-0.006002968,-0.01880523,-0.059055987,-0.000177921,-0.009016953,-0.014373148,-0.018868502
20220408,-0.010728777,-0.005050154,-0.015636882,-0.056684061,-0.001931172,-0.010922908,-0.016834737,-0.021455401
20220409,-0.010728777,-0.005050154,-0.015636882,-0.056684061,-0.001931172,-0.010922908,-0.016834737,-0.021455401
20220410,-0.010728777,-0.005050154,-0.015636882,-0.056684061,-0.001931172,-0.010922908,-0.016834737,-0.021455401
20220411,-0.008692818,-0.008602678,-0.016898846,-0.05834802,-0.005145637,-0.014572148,-0.021143124,-0.025936341
20220412,-0.011662475,-0.019115722,-0.024968107,-0.06663347,-0.002040298,-0.011747946,-0.018970816,-0.023966718
20220413,0.008153575,-0.001875194,-0.005233854,-0.048360448,0.000630007,-0.008206309,-0.016030403,-0.021227884
20220414,0.006677303,-0.00220132,-0.003661167,-0.047459109,0.003629901,-0.00443097,-0.012802655,-0.018190349
20220415,-0.000653847,-0.009586317,-0.009867482,-0.053838918,0.002199951,-0.00465227,-0.013600013,-0.019136124
20220416,-0.000653847,-0.009586317,-0.009867482,-0.053838918,0.002199951,-0.00465227,-0.013600013,-0.019136124
20220417,-0.000653847,-0.009586317,-0.009867482,-0.053838918,0.002199951,-0.00465227,-0.013600013,-0.019136124
20220418,-0.001718421,-0.010763414,-0.009720763,-0.053973307,0.000187838,-0.004684744,-0.014243995,-0.019898603
20220419,0.003920552,-0.001494001,0.000612901,-0.04410884,-0.001567825,-0.005233398,-0.015239026,-0.021020595
20220420,0.003683662,-0.001267403,0.001298364,-0.043253034,-0.000244049,-0.003016411,-0.013400438,-0.019360442
20220421,0.006343756,0.002256545,0.005634681,-0.039065046,0.001211029,-0.001070115,-0.011789342,-0.017916237
20220422,-0.002960835,-0.005915175,-0.002233272,-0.046489093,-0.000347444,-0.002249403,-0.013249519,-0.019530189
20220423,-0.002960835,-0.005915175,-0.002233272,-0.046489093,-0.000347444,-0.002249403,-0.013249519,-0.019530189
20220424,-0.002960835,-0.005915175,-0.002233272,-0.046489093,-0.000347444,-0.002249403,-0.013249519,-0.019530189
20220425,-0.017887851,-0.022101055,-0.018972056,-0.06239917,0.002655731,0.001457501,-0.009334573,-0.01580867
20220426,-0.010054093,-0.016669866,-0.014528456,-0.057593301,0.001725092,0.001652311,-0.009055869,-0.015674554
20220427,-0.015086459,-0.025515632,-0.024909964,-0.066895654,0.001133712,0.002023271,-0.008728324,-0.015475433
20220428,5.62E-05,-0.013375425,-0.014727135,-0.055986243,0.000234181,0.001679159,-0.009127999,-0.015969303
20220429,0.011121014,-0.002355227,-0.004741743,-0.045421602,-0.00104867,0.00100626,-0.009659127,-0.016634068
20220430,0.011121014,-0.002355227,-0.004741743,-0.045421602,-0.00104867,0.00100626,-0.009659127,-0.016634068
20220501,0.011121014,-0.002355227,-0.004741743,-0.045421602,-0.00104867,0.00100626,-0.009659127,-0.016634068
20220502,0.005980946,-0.003869705,-0.007423948,-0.047321065,-0.003420806,-0.002099781,-0.012580884,-0.019692652
20220503,0.00245258,-0.005008636,-0.009580067,-0.049013083,-0.00389452,-0.003555545,-0.013962936,-0.021211164
20220504,-0.001504299,-0.005020261,-0.010236504,-0.049237557,-0.004380893,-0.005549504,-0.015792425,-0.023157785
20220505,-0.001504299,-0.005020261,-0.010236504,-0.049237557,-0.004380893,-0.005549504,-0.015792425,-0.023157785
20220506,-0.012139672,-0.016366849,-0.021842714,-0.06018225,-0.001270768,-0.003404955,-0.013651766,-0.021113111
20220507,-0.012139672,-0.016366849,-0.021842714,-0.06018225,-0.001270768,-0.003404955,-0.013651766,-0.021113111
20220508,-0.012139672,-0.016366849,-0.021842714,-0.06018225,-0.001270768,-0.003404955,-0.013651766,-0.021113111
20220509,-0.018551497,-0.027281119,-0.033365965,-0.071294763,0.002288523,-0.000333457,-0.010330657,-0.017897928
20220510,-0.017192385,-0.030847356,-0.037600459,-0.075343413,0.0023445,-0.000288771,-0.009743959,-0.017422359
20220511,-0.01222173,-0.031101676,-0.038267066,-0.075754142,0.003978293,0.002194501,-0.00677887,-0.014506601
20220512,-0.018764469,-0.043897387,-0.053015454,-0.089587031,0.002835468,0.002571901,-0.005992491,-0.013772498
20220513,0.005190671,-0.021528158,-0.032469956,-0.069259391,0.002474783,0.003690868,-0.004571148,-0.012403826
20220514,0.005190671,-0.021528158,-0.032469956,-0.069259391,0.002474783,0.003690868,-0.004571148,-0.012403826
20220515,0.005190671,-0.021528158,-0.032469956,-0.069259391,0.002474783,0.003690868,-0.004571148,-0.012403826
20220516,0.003336249,-0.022579514,-0.034520068,-0.071026425,-0.000665286,0.000945572,-0.006994798,-0.01488753
20220517,0.010690664,-0.012245183,-0.02490112,-0.061509197,-0.000768028,0.001184792,-0.006386749,-0.014373811
20220518,0.010200552,-0.008420569,-0.022120693,-0.058436801,-0.001246042,0.000314343,-0.006848943,-0.014928614
20220519,-0.005972557,-0.01878241,-0.033739422,-0.069372464,-0.000299873,0.000938262,-0.00590944,-0.014060209
20220520,0.009317286,0.000672422,-0.015826754,-0.051510529,0.000937383,0.001815427,-0.004715593,-0.012966865
20220521,0.009317286,0.000672422,-0.015826754,-0.051510529,0.000937383,0.001815427,-0.004715593,-0.012966865
20220522,0.009317286,0.000672422,-0.015826754,-0.051510529,0.000937383,0.001815427,-0.004715593,-0.012966865
20220523,0.008492635,0.004831712,-0.012367247,-0.047653835,0.000468604,0.001395387,-0.004723098,-0.01305031
20220524,-0.006216947,-0.009960501,-0.02759334,-0.061656338,0.000983791,0.002197452,-0.003639535,-0.012058554
20220525,-0.001221197,-0.00468241,-0.022996244,-0.056742607,0.002349659,0.004340496,-0.001146633,-0.009647631
20220526,-0.004569368,-0.005993475,-0.024250368,-0.057820643,0.001047826,0.003566412,-0.001577725,-0.010132649
20220527,0.005280118,0.004309553,-0.014287008,-0.047839171,0.00108468,0.003997327,-0.000724147,-0.009372912
20220528,0.005280118,0.004309553,-0.014287008,-0.047839171,0.00108468,0.003997327,-0.000724147,-0.009372912
20220529,0.005280118,0.004309553,-0.014287008,-0.047839171,0.00108468,0.003997327,-0.000724147,-0.009372912
20220530,0.015601131,0.016834914,-0.00199474,-0.035630672,0.000803633,0.004179393,-8.79E-05,-0.008801399
20220531,0.015595203,0.023050692,0.00424855,-0.028938662,-0.002009252,0.001059272,-0.002678762,-0.011461136
20220601,0.015595203,0.023050692,0.00424855,-0.028938662,-0.002009252,0.001059272,-0.002678762,-0.011461136
20220602,0.002254055,0.013215088,-0.00586055,-0.037756617,-0.004435337,-0.002760347,-0.006072213,-0.014872513
20220603,0.002251685,0.017792321,-0.001801278,-0.032600409,-0.002856875,-0.002455092,-0.005215869,-0.014076191
20220604,0.002251685,0.017792321,-0.001801278,-0.032600409,-0.002856875,-0.002455092,-0.005215869,-0.014076191
20220605,0.002251685,0.017792321,-0.001801278,-0.032600409,-0.002856875,-0.002455092,-0.005215869,-0.014076191
20220606,0.002251685,0.017792321,-0.001801278,-0.032600409,-0.002856875,-0.002455092,-0.005215869,-0.014076191
20220607,-0.013510034,0.001252388,-0.018032588,-0.047571468,-0.003640185,-0.004891213,-0.007247777,-0.01619602
20220608,-0.010346696,0.000887219,-0.017888699,-0.046477949,-0.005756912,-0.009284298,-0.011539598,-0.020587629
20220609,-0.006085156,6.63E-05,-0.01803051,-0.045624576,-0.002308598,-0.007282708,-0.009415758,-0.01860583
20220610,-0.012560386,-0.011265088,-0.028934916,-0.055212151,-0.0020943,-0.007769099,-0.009940683,-0.019253948
20220611,-0.012560386,-0.011265088,-0.028934916,-0.055212151,-0.0020943,-0.007769099,-0.009940683,-0.019253948
20220612,-0.012560386,-0.011265088,-0.028934916,-0.055212151,-0.0020943,-0.007769099,-0.009940683,-0.019253948
20220613,-0.035117054,-0.045234429,-0.062206352,-0.087124881,-0.005399731,-0.012686984,-0.015086247,-0.024535773
20220614,-0.029590647,-0.04761378,-0.065351872,-0.089958938,-0.004720021,-0.013342103,-0.016074715,-0.025728373
20220615,-0.033891106,-0.062358284,-0.080953172,-0.105079391,-0.00585906,-0.0154422,-0.018468371,-0.028325426
20220616,-0.01881906,-0.057763387,-0.078085932,-0.102056175,-0.004140688,-0.015144205,-0.018524237,-0.028598709
20220617,-0.010743933,-0.05844303,-0.080476406,-0.104467834,-0.002853081,-0.015298214,-0.019100169,-0.029321609
20220618,-0.010743933,-0.05844303,-0.080476406,-0.104467834,-0.002853081,-0.015298214,-0.019100169,-0.029321609
