,시간,시가,고가,저가,종가,전일대비,거래량,거래대금,누적체결매도수량,상장주식수,시가총액,외국인주문한도수량,외국인주문가능수량,외국인현보유수량,외국인현보유비율,수정주가일자,수정주가비율,기관순매수량,기관누적순매수량,등락주선,등락비율,예탁금,주식회전율,거래성립률
20221121,0,9180,9220,8920,8920,-260,122918,1106000000,101675,27931000,249144000000,27931470,26667255,1264215,4.53000020980835,20221121,100.0,-8301,83679,0,0.0,0,0.0,0.0
20221118,0,9220,9320,9170,9180,-20,68597,633000000,42989,27931000,256406000000,27931470,26609857,1321613,4.730000019073486,20221118,100.0,-9143,91980,0,0.0,0,0.0,0.0
20221117,0,9370,9380,9180,9200,-190,119743,1107000000,59763,27931000,256965000000,27931470,26616566,1314904,4.710000038146973,20221117,100.0,-11783,101123,0,0.0,0,0.0,0.0
20221116,0,9600,9610,9360,9390,-160,89719,847000000,67745,27931000,262272000000,27931470,26626159,1305311,4.670000076293945,20221116,100.0,-18408,112906,0,0.0,0,0.0,0.0
20221115,0,9200,9560,9190,9550,280,120799,1137000000,23828,27931000,266741000000,27931470,26616874,1314596,4.710000038146973,20221115,100.0,-406,131314,0,0.0,0,0.0,0.0
20221114,0,9160,9390,9140,9270,100,92076,854000000,35382,27931000,258920000000,27931470,26640955,1290515,4.619999885559082,20221114,100.0,-62,131720,0,0.0,0,0.0,0.0
20221111,0,9190,9220,9120,9170,120,73753,676000000,42242,27931000,256127000000,27931470,26664954,1266516,4.53000020980835,20221111,100.0,459,131782,0,0.0,0,0.0,0.0
20221110,0,9070,9090,9000,9050,-60,61919,559000000,20744,27931000,252775000000,27931470,26653241,1278229,4.579999923706055,20221110,100.0,-95,131323,0,0.0,0,0.0,0.0
20221109,0,9120,9260,9100,9110,10,92077,842000000,47054,27931000,254451000000,27931470,26663601,1267869,4.539999961853027,20221109,100.0,-1364,131418,0,0.0,0,0.0,0.0
20221108,0,9110,9120,9070,9100,30,41204,375000000,16747,27931000,254172000000,27931470,26657647,1273823,4.559999942779541,20221108,100.0,141,132782,0,0.0,0,0.0,0.0
20221108,0,9110,9120,9070,9100,30,41204,375000000,16747,27931000,254172000000,27931470,26657647,1273823,4.559999942779541,20221108,100.0,141,107440,0,0.0,0,0.0,0.0
20221107,0,9020,9120,9010,9070,40,37763,342000000,10752,27931000,253334000000,27931470,26657872,1273598,4.559999942779541,20221107,100.0,-112,107299,0,0.0,0,0.0,0.0
20221104,0,9000,9080,8900,9030,30,55958,502000000,36912,27931000,252216000000,27931470,26671276,1260194,4.510000228881836,20221104,100.0,-22,107411,0,0.0,0,0.0,0.0
20221103,0,9060,9080,8980,9000,-80,36673,331000000,24088,27931000,251379000000,27931470,26655697,1275773,4.570000171661377,20221103,100.0,-16,107433,0,0.0,0,0.0,0.0
20221103,0,9060,9080,8980,9000,-80,36673,331000000,24088,27931000,251379000000,27931470,26655697,1275773,4.570000171661377,20221103,100.0,-16,109059,0,0.0,0,0.0,0.0
20221102,0,9040,9140,8970,9080,80,60165,546000000,17710,27931000,253613000000,27931470,26651334,1280136,4.579999923706055,20221102,100.0,-27,109075,0,0.0,0,0.0,0.0
20221101,0,9020,9030,8950,9000,-30,80296,721000000,41774,27931000,251379000000,27931470,26689333,1242137,4.449999809265137,20221101,100.0,-350,109102,0,0.0,0,0.0,0.0
20221031,0,9150,9170,8990,9030,-80,43488,394000000,30286,27931000,252216000000,27931470,26685139,1246331,4.460000038146973,20221031,100.0,293,109452,0,0.0,0,0.0,0.0
20221028,0,9200,9200,9050,9110,-10,34421,314000000,19128,27931000,254451000000,27931470,26679894,1251576,4.480000019073486,20221028,100.0,-1260,110035,0,0.0,0,0.0,0.0
20221027,0,9210,9220,9100,9120,-20,40294,369000000,20873,27931000,254730000000,27931470,26680200,1251270,4.480000019073486,20221027,100.0,601,111295,0,0.0,0,0.0,0.0
20221026,0,9180,9310,9090,9140,-50,79521,733000000,41483,27931000,255289000000,27931470,26679448,1252022,4.480000019073486,20221026,100.0,-178,110694,0,0.0,0,0.0,0.0
20221025,0,8870,9200,8870,9190,330,156743,1421000000,52938,27931000,256685000000,27931470,26682431,1249039,4.46999979019165,20221025,100.0,8329,110872,0,0.0,0,0.0,0.0
20221024,0,8870,8990,8800,8860,50,44573,395000000,24944,27931000,247468000000,27931470,26687235,1244235,4.449999809265137,20221024,100.0,388,102543,0,0.0,0,0.0,0.0
20221024,0,8870,8990,8800,8860,50,44573,395000000,24944,27931000,247468000000,27931470,26687235,1244235,4.449999809265137,20221024,100.0,388,102245,0,0.0,0,0.0,0.0
20221021,0,8870,8930,8800,8810,-90,26012,230000000,15126,27931000,246072000000,27931470,26686398,1245072,4.460000038146973,20221021,100.0,311,101857,0,0.0,0,0.0,0.0
20221020,0,8940,9020,8890,8900,-50,28700,257000000,15979,27931000,248585000000,27931470,26677087,1254383,4.489999771118164,20221020,100.0,376,101546,0,0.0,0,0.0,0.0
20221019,0,9040,9080,8900,8950,-80,38894,350000000,23950,27931000,249982000000,27931470,26673313,1258157,4.5,20221019,100.0,317,101170,0,0.0,0,0.0,0.0
20221019,0,9040,9080,8900,8950,-80,38894,350000000,23950,27931000,249982000000,27931470,26673313,1258157,4.5,20221019,100.0,317,101597,0,0.0,0,0.0,0.0
20221018,0,8950,9080,8950,9030,120,66005,595000000,23950,27931000,252216000000,27931470,26661490,1269980,4.550000190734863,20221018,100.0,4,101280,0,0.0,0,0.0,0.0
20221017,0,8540,8970,8530,8910,260,67863,596000000,20468,27931000,248865000000,27931470,26667387,1264083,4.53000020980835,20221017,100.0,12460,101276,0,0.0,0,0.0,0.0
20221014,0,8460,8710,8420,8650,250,62211,535000000,17108,27931000,241603000000,27931470,26677273,1254197,4.489999771118164,20221014,100.0,11338,88816,0,0.0,0,0.0,0.0
20221014,0,8460,8710,8420,8650,250,62211,535000000,17108,27931000,241603000000,27931470,26677273,1254197,4.489999771118164,20221014,100.0,11338,90740,0,0.0,0,0.0,0.0
20221013,0,8720,8720,8390,8400,-320,77677,660000000,63994,27931000,234620000000,27931470,26692036,1239434,4.440000057220459,20221013,100.0,34,79402,0,0.0,0,0.0,0.0
20221012,0,8570,8750,8570,8720,120,60733,526000000,34834,27931000,243558000000,27931470,26660327,1271143,4.550000190734863,20221012,100.0,122,79368,0,0.0,0,0.0,0.0
20221011,0,8650,8660,8450,8600,-160,105504,902000000,68842,27931000,240206000000,27931470,26659287,1272183,4.550000190734863,20221011,100.0,-145,79246,0,0.0,0,0.0,0.0
20221007,0,8770,8770,8620,8760,-20,27788,242000000,15517,27931000,244675000000,27931470,26652176,1279294,4.579999923706055,20221007,100.0,-225,80141,0,0.0,0,0.0,0.0
20221006,0,8620,8840,8620,8780,130,39005,342000000,13404,27931000,245234000000,27931470,26645216,1286254,4.610000133514404,20221006,100.0,355,80366,0,0.0,0,0.0,0.0
20221005,0,8810,8920,8620,8650,-120,63619,557000000,45846,27931000,241603000000,27931470,26641403,1290067,4.619999885559082,20221005,100.0,1673,80011,0,0.0,0,0.0,0.0
20221004,0,8360,8790,8360,8770,510,119552,1029000000,37535,27931000,244954000000,27931470,26623516,1307954,4.679999828338623,20221004,100.0,3851,78338,0,0.0,0,0.0,0.0
20221004,0,8360,8790,8360,8770,510,119552,1029000000,37535,27931000,244954000000,27931470,26623516,1307954,4.679999828338623,20221004,100.0,3851,78454,0,0.0,0,0.0,0.0
20220930,0,8170,8800,8170,8260,-140,77293,644000000,37011,27931000,230710000000,27931470,26667765,1263705,4.519999980926514,20220930,100.0,135,74603,0,0.0,0,0.0,0.0
20220929,0,8230,8500,8230,8400,230,75794,636000000,31514,27931000,234620000000,27931470,26671607,1259863,4.510000228881836,20220929,100.0,566,74468,0,0.0,0,0.0,0.0
20220929,0,8230,8500,8230,8400,230,75794,636000000,31514,27931000,234620000000,27931470,26671607,1259863,4.510000228881836,20220929,100.0,566,74762,0,0.0,0,0.0,0.0
20220928,0,8170,8460,8060,8170,-80,132599,1088000000,48841,27931000,228196000000,27931470,26698453,1233017,4.409999847412109,20220928,100.0,15517,74196,0,0.0,0,0.0,0.0
20220927,0,8130,8350,8090,8250,-50,90677,745000000,44843,27931000,230430000000,27931470,26705511,1225959,4.389999866485596,20220927,100.0,152,58679,0,0.0,0,0.0,0.0
20220926,0,8600,8700,8230,8300,-480,128348,1079000000,96997,27931000,231827000000,27931470,26724088,1207382,4.320000171661377,20220926,100.0,5581,58527,0,0.0,0,0.0,0.0
20220923,0,8980,8980,8770,8780,-180,69787,616000000,52530,27931000,245234000000,27931470,26706006,1225464,4.389999866485596,20220923,100.0,3143,56340,0,0.0,0,0.0,0.0
20220922,0,9090,9120,8810,8960,-130,87654,784000000,63508,27931000,250261000000,27931470,26695981,1235489,4.420000076293945,20220922,100.0,-668,53197,0,0.0,0,0.0,0.0
20220921,0,8980,9240,8980,9090,10,72951,666000000,35543,27931000,253892000000,27931470,26681477,1249993,4.480000019073486,20220921,100.0,11640,53865,0,0.0,0,0.0,0.0
20220920,0,9100,9640,9030,9080,90,209536,1922000000,116585,27931000,253613000000,27931470,26676983,1254487,4.489999771118164,20220920,100.0,20,42225,0,0.0,0,0.0,0.0
20220919,0,9230,9270,8990,8990,-260,122249,1108000000,77697,27931000,251099000000,27931470,26640858,1290612,4.619999885559082,20220919,100.0,1000,42205,0,0.0,0,0.0,0.0
20220919,0,9230,9270,8990,8990,-260,122249,1108000000,77697,27931000,251099000000,27931470,26640858,1290612,4.619999885559082,20220919,100.0,1000,49131,0,0.0,0,0.0,0.0
20220916,0,9350,9370,9200,9250,-120,73122,679000000,45772,27931000,258361000000,27931470,26618413,1313057,4.699999809265137,20220916,100.0,68,48131,0,0.0,0,0.0,0.0
20220915,0,9560,9560,9350,9370,-110,73547,692000000,40744,27931000,261713000000,27931470,26607884,1323586,4.739999771118164,20220915,100.0,55,48063,0,0.0,0,0.0,0.0
20220914,0,9400,9500,9310,9480,-130,35028,330000000,16570,27931000,264785000000,27931470,26581124,1350346,4.829999923706055,20220914,100.0,86,48008,0,0.0,0,0.0,0.0
20220914,0,9400,9500,9310,9480,-130,35028,330000000,16570,27931000,264785000000,27931470,26581124,1350346,4.829999923706055,20220914,100.0,86,54333,0,0.0,0,0.0,0.0
20220913,0,9340,9680,9340,9610,320,80534,771000000,23718,27931000,268416000000,27931470,26576507,1354963,4.849999904632568,20220913,100.0,15617,54247,0,0.0,0,0.0,0.0
20220908,0,9420,9420,9280,9290,10,50448,470000000,27421,27931000,259478000000,27931470,26575590,1355880,4.849999904632568,20220908,100.0,-8556,39251,0,0.0,0,0.0,0.0
20220907,0,9510,9510,9270,9280,-230,93307,870000000,66726,27931000,259199000000,27931470,26576199,1355271,4.849999904632568,20220907,100.0,-4118,47807,0,0.0,0,0.0,0.0
20220906,0,9460,9600,9460,9510,10,31758,302000000,18450,27931000,265623000000,27931470,26542086,1389384,4.96999979019165,20220906,100.0,124,51925,0,0.0,0,0.0,0.0
20220905,0,9610,9700,9480,9500,-150,69897,669000000,49174,27931000,265344000000,27931470,26540585,1390885,4.980000019073486,20220905,100.0,-333,51801,0,0.0,0,0.0,0.0
20220902,0,9800,9850,9650,9650,-90,86638,842000000,61422,27931000,269534000000,27931470,26520276,1411194,5.050000190734863,20220902,100.0,13570,47866,0,0.0,0,0.0,0.0
20220901,0,9990,9990,9740,9740,-310,91632,902000000,64659,27931000,272047000000,27931470,26487566,1443904,5.170000076293945,20220901,100.0,-14123,34296,0,0.0,0,0.0,0.0
20220831,0,10000,10050,9840,10050,100,57194,571000000,24059,27931000,280706000000,27931470,26463769,1467701,5.25,20220831,100.0,-321,48419,0,0.0,0,0.0,0.0
20220830,0,9900,9960,9860,9950,100,39035,387000000,20055,27931000,277913000000,27931470,26463501,1467969,5.260000228881836,20220830,100.0,-75,48740,0,0.0,0,0.0,0.0
20220830,0,9900,9960,9860,9950,100,39035,387000000,20055,27931000,277913000000,27931470,26463501,1467969,5.260000228881836,20220830,100.0,-75,57165,0,0.0,0,0.0,0.0
20220829,0,9940,9940,9830,9850,-300,117999,1165000000,80367,27931000,275120000000,27931470,26464564,1466906,5.25,20220829,100.0,-5275,57240,0,0.0,0,0.0,0.0
20220826,0,10300,10300,10100,10150,-50,42810,436000000,25914,27931000,283499000000,27931470,26457970,1473500,5.28000020980835,20220826,100.0,4898,62515,0,0.0,0,0.0,0.0
20220825,0,10050,10250,10050,10200,150,56498,574000000,22946,27931000,284896000000,27931470,26454226,1477244,5.289999961853027,20220825,100.0,11109,57617,0,0.0,0,0.0,0.0
20220825,0,10050,10250,10050,10200,150,56498,574000000,22946,27931000,284896000000,27931470,26454226,1477244,5.289999961853027,20220825,100.0,11109,50998,0,0.0,0,0.0,0.0
20220824,0,9960,10100,9940,10050,60,78273,782000000,51939,27931000,280706000000,27931470,26459893,1471577,5.269999980926514,20220824,100.0,4011,39889,0,0.0,0,0.0,0.0
20220823,0,9980,10100,9910,9990,-110,114976,1148000000,86435,27931000,279030000000,27931470,26445137,1486333,5.320000171661377,20220823,100.0,14284,35878,0,0.0,0,0.0,0.0
20220822,0,10100,10200,10000,10100,-100,117420,1185000000,60817,27931000,282103000000,27931470,26413957,1517513,5.429999828338623,20220822,100.0,9087,21594,0,0.0,0,0.0,0.0
20220819,0,10350,10400,10150,10200,-150,101479,1042000000,68862,27931000,284896000000,27931470,26393272,1538198,5.510000228881836,20220819,100.0,-14380,17411,0,0.0,0,0.0,0.0
20220818,0,10650,10650,10250,10350,-250,131201,1359000000,85393,27931000,289085000000,27931470,26380702,1550768,5.550000190734863,20220818,100.0,14507,31791,0,0.0,0,0.0,0.0
20220817,0,10700,10750,10500,10600,-50,104115,1108000000,47140,27931000,296068000000,27931470,26350666,1580804,5.659999847412109,20220817,100.0,25087,17284,0,0.0,0,0.0,0.0
20220816,0,10700,10750,10600,10650,50,86445,923000000,42397,27931000,297465000000,27931470,26321698,1609772,5.760000228881836,20220816,100.0,760,-7803,0,0.0,0,0.0,0.0
20220812,0,10700,10700,10500,10600,-100,161170,1702000000,108985,27931000,296068000000,27931470,26331365,1600105,5.730000019073486,20220812,100.0,-16533,-6675,0,0.0,0,0.0,0.0
20220811,0,10550,10700,10550,10700,200,59747,635000000,26691,27931000,298861000000,27931470,26365130,1566340,5.610000133514404,20220811,100.0,-3892,9858,0,0.0,0,0.0,0.0
20220810,0,10650,10700,10400,10500,-200,93681,985000000,70477,27931000,293275000000,27931470,26379986,1551484,5.550000190734863,20220810,100.0,-2820,13750,0,0.0,0,0.0,0.0
20220810,0,10650,10700,10400,10500,-200,93681,985000000,70477,27931000,293275000000,27931470,26379986,1551484,5.550000190734863,20220810,100.0,-2820,14579,0,0.0,0,0.0,0.0
20220809,0,10850,10850,10650,10700,-100,58553,627000000,38284,27931000,298861000000,27931470,26378056,1553414,5.559999942779541,20220809,100.0,-5154,17399,0,0.0,0,0.0,0.0
20220808,0,10800,10900,10700,10800,0,60318,651000000,35047,27931000,301654000000,27931470,26372459,1559011,5.579999923706055,20220808,100.0,-1156,22553,0,0.0,0,0.0,0.0
20220805,0,10650,10850,10600,10800,150,101359,1090000000,34997,27931000,301654000000,27931470,26362704,1568766,5.619999885559082,20220805,100.0,-248,23709,0,0.0,0,0.0,0.0
20220805,0,10650,10850,10600,10800,150,101359,1090000000,34997,27931000,301654000000,27931470,26362704,1568766,5.619999885559082,20220805,100.0,-248,32845,0,0.0,0,0.0,0.0
20220804,0,10650,10900,10550,10650,50,110758,1182000000,52620,27931000,297465000000,27931470,26389833,1541637,5.519999980926514,20220804,100.0,-4907,33093,0,0.0,0,0.0,0.0
20220803,0,10300,10700,10250,10600,350,116818,1233000000,34377,27931000,296068000000,27931470,26381263,1550207,5.550000190734863,20220803,100.0,32098,38000,0,0.0,0,0.0,0.0
20220802,0,10350,10500,10150,10250,-150,115870,1192000000,71880,27931000,286292000000,27931470,26391010,1540460,5.519999980926514,20220802,100.0,-2036,5902,0,0.0,0,0.0,0.0
20220801,0,10550,10600,10350,10400,-150,87506,912000000,51444,27931000,290482000000,27931470,26408361,1523109,5.449999809265137,20220801,100.0,62,7938,0,0.0,0,0.0,0.0
20220729,0,10800,10800,10450,10550,-200,125744,1333000000,88915,27931000,294672000000,27931470,26412761,1518709,5.440000057220459,20220729,100.0,250,40934,0,0.0,0,0.0,0.0
20220728,0,10850,10850,10600,10750,0,90935,975000000,48486,27931000,300258000000,27931470,26413288,1518182,5.440000057220459,20220728,100.0,8127,40684,0,0.0,0,0.0,0.0
20220727,0,10750,10850,10650,10750,0,76328,819000000,39620,27931000,300258000000,27931470,26398611,1532859,5.489999771118164,20220727,100.0,451,32557,0,0.0,0,0.0,0.0
20220726,0,10700,10850,10650,10750,0,62601,673000000,39642,27931000,300258000000,27931470,26416349,1515121,5.420000076293945,20220726,100.0,56,32106,0,0.0,0,0.0,0.0
20220726,0,10700,10850,10650,10750,0,62601,673000000,39642,27931000,300258000000,27931470,26416349,1515121,5.420000076293945,20220726,100.0,56,36232,0,0.0,0,0.0,0.0
20220725,0,10800,11150,10500,10750,-50,195984,2116000000,88290,27931000,300258000000,27931470,26410499,1520971,5.449999809265137,20220725,100.0,-20,36176,0,0.0,0,0.0,0.0
20220722,0,11050,11150,10750,10800,-250,136286,1486000000,78982,27931000,301654000000,27931470,26416853,1514617,5.420000076293945,20220722,100.0,-43,36196,0,0.0,0,0.0,0.0
20220721,0,11200,11350,11000,11050,-100,122754,1364000000,78883,27931000,308637000000,27931470,26448321,1483149,5.309999942779541,20220721,100.0,-1780,36239,0,0.0,0,0.0,0.0
20220721,0,11200,11350,11000,11050,-100,122754,1364000000,78883,27931000,308637000000,27931470,26448321,1483149,5.309999942779541,20220721,100.0,-1780,39783,0,0.0,0,0.0,0.0
20220720,0,11250,11300,11050,11150,50,146127,1634000000,60951,27931000,311430000000,27931470,26422820,1508650,5.400000095367432,20220720,100.0,3172,41563,0,0.0,0,0.0,0.0
20220719,0,11050,11300,11050,11100,100,295736,3304000000,138030,27931000,310034000000,27931470,26459013,1472457,5.269999980926514,20220719,100.0,19,38391,0,0.0,0,0.0,0.0
20220718,0,11100,11300,10900,11000,0,215412,2376000000,127154,27931000,307241000000,27931470,26508623,1422847,5.090000152587891,20220718,100.0,206,38372,0,0.0,0,0.0,0.0
20220715,0,11000,11150,10800,11000,50,252862,2775000000,128209,27931000,307241000000,27931470,26500662,1430808,5.119999885559082,20220715,100.0,-12283,41330,0,0.0,0,0.0,0.0
20220714,0,10950,11050,10700,10950,0,126540,1375000000,61838,27931000,305844000000,27931470,26527738,1403732,5.03000020980835,20220714,100.0,-42,53613,0,0.0,0,0.0,0.0
20220713,0,10950,11200,10650,10950,0,263215,2876000000,149355,27931000,305844000000,27931470,26541321,1390149,4.980000019073486,20220713,100.0,4479,53655,0,0.0,0,0.0,0.0
20220712,0,11050,11300,10800,10950,50,253957,2810000000,138571,27931000,305844000000,27931470,26519786,1411684,5.050000190734863,20220712,100.0,-102,49176,0,0.0,0,0.0,0.0
20220711,0,10500,11100,10500,10900,400,184120,2004000000,86431,27931000,304447000000,27931470,26488476,1442994,5.170000076293945,20220711,100.0,-189,49278,0,0.0,0,0.0,0.0
20220711,0,10500,11100,10500,10900,400,184120,2004000000,86431,27931000,304447000000,27931470,26488476,1442994,5.170000076293945,20220711,100.0,-189,53678,0,0.0,0,0.0,0.0
20220708,0,10550,10700,10400,10500,0,85747,903000000,42515,27931000,293275000000,27931470,26500730,1430740,5.119999885559082,20220708,100.0,191,53867,0,0.0,0,0.0,0.0
20220707,0,10400,10600,10300,10500,150,113871,1187000000,52605,27931000,293275000000,27931470,26510005,1421465,5.090000152587891,20220707,100.0,-1329,53676,0,0.0,0,0.0,0.0
20220706,0,9850,10700,9850,10350,500,325324,3384000000,139800,27931000,289085000000,27931470,26528921,1402549,5.019999980926514,20220706,100.0,13203,55005,0,0.0,0,0.0,0.0
20220706,0,9850,10700,9850,10350,500,325324,3384000000,139800,27931000,289085000000,27931470,26528921,1402549,5.019999980926514,20220706,100.0,13203,52585,0,0.0,0,0.0,0.0
20220705,0,9420,9880,9420,9850,490,96705,943000000,22521,27931000,275120000000,27931470,26510484,1420986,5.090000152587891,20220705,100.0,-871,39382,0,0.0,0,0.0,0.0
20220704,0,9590,9590,9250,9360,-230,73456,690000000,54454,27931000,261434000000,27931470,26561855,1369615,4.900000095367432,20220704,100.0,9173,40253,0,0.0,0,0.0,0.0
20220701,0,9770,9800,9500,9590,-100,67088,644000000,43763,27931000,267858000000,27931470,26557843,1373627,4.920000076293945,20220701,100.0,1983,31080,0,0.0,0,0.0,0.0
20220701,0,9770,9800,9500,9590,-100,67088,644000000,43763,27931000,267858000000,27931470,26557843,1373627,4.920000076293945,20220701,100.0,1983,6991,0,0.0,0,0.0,0.0
20220630,0,9790,9880,9680,9690,-150,94044,919000000,64934,27931000,270651000000,27931470,26547816,1383654,4.949999809265137,20220630,100.0,10123,5008,0,0.0,0,0.0,0.0
20220629,0,9650,9870,9650,9840,20,70209,687000000,38159,27931000,274841000000,27931470,26541444,1390026,4.980000019073486,20220629,100.0,8966,-5115,0,0.0,0,0.0,0.0
20220628,0,9670,9820,9570,9820,150,70950,691000000,34433,27931000,274282000000,27931470,26551656,1379814,4.940000057220459,20220628,100.0,7991,-14081,0,0.0,0,0.0,0.0
20220627,0,9420,9850,9410,9670,320,97256,942000000,40719,27931000,270092000000,27931470,26533061,1398409,5.010000228881836,20220627,100.0,-88,-22072,0,0.0,0,0.0,0.0
20220624,0,8920,9420,8920,9350,300,162314,1494000000,41650,27931000,261154000000,27931470,26548406,1383064,4.949999809265137,20220624,100.0,7929,-36560,0,0.0,0,0.0,0.0
20220623,0,9660,9720,9050,9050,-600,216840,2018000000,142808,27931000,252775000000,27931470,26625952,1305518,4.670000076293945,20220623,100.0,37789,-44489,0,0.0,0,0.0,0.0
20220622,0,9570,9880,9570,9650,80,191631,1859000000,97502,27931000,269534000000,27931470,26609539,1321931,4.730000019073486,20220622,100.0,41032,-82278,0,0.0,0,0.0,0.0
20220621,0,9360,9600,9360,9570,160,92162,875000000,37110,27931000,267299000000,27931470,26627994,1303476,4.670000076293945,20220621,100.0,-349,-123310,0,0.0,0,0.0,0.0
20220621,0,9360,9600,9360,9570,160,92162,875000000,37110,27931000,267299000000,27931470,26627994,1303476,4.670000076293945,20220621,100.0,-349,-123304,0,0.0,0,0.0,0.0
20220620,0,9850,9910,9320,9410,-480,179414,1712000000,122061,27931000,262830000000,27931470,26643403,1288067,4.610000133514404,20220620,100.0,967,-122955,0,0.0,0,0.0,0.0
20220617,0,9360,9920,9350,9890,290,244117,2359000000,91679,27931000,276237000000,27931470,26624186,1307284,4.679999828338623,20220617,100.0,-279,-123922,0,0.0,0,0.0,0.0
20220616,0,10000,10150,9600,9600,-360,217002,2144000000,132688,27931000,268137000000,27931470,26717916,1213554,4.340000152587891,20220616,100.0,-57,-123643,0,0.0,0,0.0,0.0
20220616,0,10000,10150,9600,9600,-360,217002,2144000000,132688,27931000,268137000000,27931470,26717916,1213554,4.340000152587891,20220616,100.0,-57,-126238,0,0.0,0,0.0,0.0
20220615,0,10000,10150,9880,9960,-140,230500,2300000000,146957,27931000,278192000000,27931470,26691967,1239503,4.440000057220459,20220615,100.0,-152,-126181,0,0.0,0,0.0,0.0
20220614,0,10100,10350,10000,10100,-350,377474,3824000000,206207,27931000,282103000000,27931470,26670217,1261253,4.519999980926514,20220614,100.0,-18185,-126029,0,0.0,0,0.0,0.0
20220613,0,10700,10800,10450,10450,-600,256505,2707000000,140241,27931000,291878000000,27931470,26771610,1159860,4.150000095367432,20220613,100.0,-18926,-107844,0,0.0,0,0.0,0.0
20220610,0,11250,11350,10900,11050,-300,254647,2826000000,179088,27931000,308637000000,27931470,26792631,1138839,4.079999923706055,20220610,100.0,-32451,-80423,0,0.0,0,0.0,0.0
20220609,0,11450,11500,11200,11350,-150,172607,1955000000,115359,27931000,317016000000,27931470,26784702,1146768,4.110000133514404,20220609,100.0,-14430,-47972,0,0.0,0,0.0,0.0
20220608,0,11650,11700,11450,11500,-50,96891,1116000000,71017,27931000,321206000000,27931470,26789927,1141543,4.090000152587891,20220608,100.0,9,-33542,0,0.0,0,0.0,0.0
20220607,0,11900,11900,11500,11550,-350,142627,1662000000,108396,27931000,322603000000,27931470,26758974,1172496,4.199999809265137,20220607,100.0,3608,-33551,0,0.0,0,0.0,0.0
20220603,0,11950,12000,11850,11900,0,108082,1286000000,84000,27931000,332378000000,27931470,26733753,1197717,4.289999961853027,20220603,100.0,-380,-9558,0,0.0,0,0.0,0.0
20220602,0,11850,12000,11850,11900,0,88269,1050000000,59358,27931000,332378000000,27931470,26747830,1183640,4.239999771118164,20220602,100.0,755,-9178,0,0.0,0,0.0,0.0
20220531,0,12050,12100,11850,11900,-150,293055,3492000000,77187,27931000,332378000000,27931470,26743988,1187482,4.25,20220531,100.0,505,-1855,0,0.0,0,0.0,0.0
20220530,0,11950,12150,11900,12050,200,96191,1159000000,44848,27931000,336568000000,27931470,26716404,1215066,4.349999904632568,20220530,100.0,-474,-2360,0,0.0,0,0.0,0.0
20220527,0,11950,12000,11800,11850,0,111027,1318000000,74172,27931000,330982000000,27931470,26741858,1189612,4.260000228881836,20220527,100.0,633,-1886,0,0.0,0,0.0,0.0
20220527,0,11950,12000,11800,11850,0,111027,1318000000,74172,27931000,330982000000,27931470,26741858,1189612,4.260000228881836,20220527,100.0,633,1802,0,0.0,0,0.0,0.0
20220526,0,11800,12050,11800,11850,50,73542,876000000,34764,27931000,330982000000,27931470,26776741,1154729,4.130000114440918,20220526,100.0,1249,1169,0,0.0,0,0.0,0.0
20220525,0,11850,12000,11750,11800,-50,79303,940000000,47960,27931000,329585000000,27931470,26787396,1144074,4.099999904632568,20220525,100.0,-233,-80,0,0.0,0,0.0,0.0
20220524,0,12100,12100,11800,11850,-250,85789,1022000000,68938,27931000,330982000000,27931470,26795092,1136378,4.070000171661377,20220524,100.0,-237,153,0,0.0,0,0.0,0.0
20220523,0,11900,12200,11800,12100,250,144887,1744000000,55585,27931000,337965000000,27931470,26793497,1137973,4.070000171661377,20220523,100.0,1786,390,0,0.0,0,0.0,0.0
20220520,0,11900,12000,11800,11850,-50,93735,1116000000,58320,27931000,330982000000,27931470,26839193,1092277,3.910000085830689,20220520,100.0,280,-8804,0,0.0,0,0.0,0.0
20220519,0,11750,11950,11600,11900,-100,93821,1103000000,51561,27931000,332378000000,27931470,26845808,1085662,3.890000104904175,20220519,100.0,624,-9084,0,0.0,0,0.0,0.0
20220518,0,11950,12250,11700,12000,100,207503,2489000000,91799,27931000,335172000000,27931470,26856354,1075116,3.849999904632568,20220518,100.0,1520,-9708,0,0.0,0,0.0,0.0
20220517,0,11850,12000,11850,11900,50,69867,832000000,39175,27931000,332378000000,27931470,26844304,1087166,3.890000104904175,20220517,100.0,495,-11228,0,0.0,0,0.0,0.0
20220517,0,11850,12000,11850,11900,50,69867,832000000,39175,27931000,332378000000,27931470,26844304,1087166,3.890000104904175,20220517,100.0,495,-11691,0,0.0,0,0.0,0.0
20220516,0,11800,12050,11750,11850,100,76716,913000000,38758,27931000,330982000000,27931470,26833143,1098327,3.930000066757202,20220516,100.0,2553,-12186,0,0.0,0,0.0,0.0
20220513,0,11400,11750,11400,11750,300,68427,794000000,30028,27931000,328189000000,27931470,26845933,1085537,3.890000104904175,20220513,100.0,1910,-14739,0,0.0,0,0.0,0.0
20220512,0,11700,11850,11350,11450,-450,108801,1259000000,80593,27931000,319809000000,27931470,26854004,1077466,3.859999895095825,20220512,100.0,-546,-16649,0,0.0,0,0.0,0.0
20220512,0,11700,11850,11350,11450,-450,108801,1259000000,80593,27931000,319809000000,27931470,26854004,1077466,3.859999895095825,20220512,100.0,-546,-17812,0,0.0,0,0.0,0.0
